"Certaines données sont associées à l'ancienne version du formulaire incendie. Consultez la documentation pour plus d'informations."
"Nombre d'incendies suivant les critères de sélection : 4393"
"Critères de sélection =>";"Date de première alerte, de : 2022-01-01 00:00:00";"Date de première alerte, jusqu'à : 2022-12-31 23:59:00";"France entière";"Type de feu : F"
Année;Numéro;Département;"Code INSEE";"Nom de la commune";"Date de première alerte";"Origine de l'alerte";"Moyens de première intervention";"Surface parcourue (m2)";"Surface forêt (m2)";"Surface maquis garrigues (m2)";"Autres surfaces naturelles hors forêt (m2)";"Surfaces agricoles (m2)";"Autres surfaces (m2)";"Surface autres terres boisées (m2)";"Surfaces non boisées naturelles (m2)";"Surfaces non boisées artificialisées (m2)";"Surfaces non boisées (m2)";"Précision des surfaces";"Surface de feu à l'arrivée des secours > 0,1 ha";"Voie carrossable la plus proche";"Activité ou habitation la plus proche";"Type de peuplement";"Connaissance de la cause";"Source de l'enquête";Nature;"Intervention de l'équipe RCCI";"Décès ou bâtiments touchés";"Nombre de décès";"Nombre de bâtiments totalement détruits";"Nombre de bâtiments partiellement détruits";"Hygrométrie (%)";"Vitesse moyenne du vent (Km/h)";"Direction du vent";"Température (°C)";Commentaire;"Précision de la donnée";"Présence d'un contour valide"
2022;19447;"13";"13065";"Mouriès";"2022-01-28 17:23:00";"Population";"3";2000;2000;;;;;;;;;;"Non";"2";"2";"1";"Certaine";"Coordinateur";"Accidentelle";"Non";;;;;;;;;;"";"Non"
2022;15146;"2A";"2A322";"Tasso";"2022-01-28 18:30:00";"Indéterminé";"5";70100;18000;52100;;;;;;;;;;"3";"3";"4";"Inconnue";;;;;;;;;;;;;"";"Non"
2022;15948;"11";"11200";"Lespinassière";"2022-01-29 04:48:00";"Indéterminé";;9690;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"Non"
2022;14548;"66";"66224";"Villelongue-de-la-Salanque";"2022-01-29 08:36:00";"Population";"3";10000;;;;;;;;;10000;;"Non";"1";"3";"6";"Probable";"Sapeur-pompier";"Involontaire (particulier)";"Oui";;;;;34;8;"NO";12;;"";"Non"
2022;18356;"84";"84135";"Uchaux";"2022-01-29 09:43:00";"Population";;50;50;;;;;;;;;;;;;;"Probable";"Coordinateur";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;17271;"30";"30154";"Mandagout";"2022-01-29 10:34:00";"Indéterminé";;6376;6376;;;;;;;;;;;"1";"1";"4";"Certaine";"Forestier";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;13652;"2B";"2B317";"Santa-Reparata-di-Moriani";"2022-01-29 11:23:00";"Indéterminé";;5000;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"Non"
2022;13649;"2B";"2B135";"Isolaccio-di-Fiumorbo";"2022-01-29 13:44:00";"Indéterminé";;50000;10000;40000;;;;;;;;;;"3";"3";"1";"Probable";"Coordinateur";"Malveillance";"Non";;;;;;;;;;"";"Non"
2022;14852;"48";"48055";"Cultures";"2022-01-29 14:11:00";"Population";"3";100;;100;;;;;;;;;"Non";"3";"3";"1";"Certaine";"Sapeur-pompier";"Involontaire (travaux)";"Non";;;;;;;;;;"";"Non"
2022;20453;"06";"06140";"Le Tignet";"2022-01-29 14:21:00";"Population";"3";400;;;;;;;;;;;"Non";"1";"2";;"Inconnue";;;;;;;;;;;;;"";"Non"
2022;14853;"48";"48151";"Saint-Frézal-d'Albuges";"2022-01-29 15:22:00";"Population";"3";30000;;30000;;;;;;;;;"Oui";"3";"3";"1";"Certaine";"Sapeur-pompier";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;22;"15";"15162";"Riom-ès-Montagnes";"2022-01-29 15:22:00";"Indéterminé";;1000;0;;1000;;;1000;0;0;0;"Estimées";;;;;;"Coordinateur";"Involontaire (travaux)";;;;;;;;;;;"";"Non"
2022;19503;"13";"13021";"Carry-le-Rouet";"2022-01-29 15:27:00";"Population";"3";5;5;;;;;;;;;;"Non";"2";"2";"1";"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;13814;"2A";"2A017";"Appietto";"2022-01-29 15:35:00";"Indéterminé";"3";50;;50;;;;;;;;;;;;;"Certaine";"Sapeur-pompier";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;19798;"26";"26367";"Venterol";"2022-01-29 16:49:00";"Indéterminé";;1100;1000;;;;;;;;100;;;"3";"3";"5";"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;14854;"48";"48151";"Saint-Frézal-d'Albuges";"2022-01-29 17:00:00";"Population";"3";20000;;20000;;;;;;;;;"Oui";"3";"3";"1";"Certaine";"Sapeur-pompier";"Involontaire (travaux)";"Non";;;;;;;;;;"";"Non"
2022;15210;"07";"07307";"Sanilhac";"2022-01-29 18:16:00";"Population";"3";10000;;;;;;;;;;;"Oui";"3";"3";"3";"Probable";"Sapeur-pompier";"Involontaire (particulier)";;;;;;;20;"N";7;;"";"Non"
2022;15949;"11";"11262";"Narbonne";"2022-01-30 06:36:00";"Indéterminé";;16300;;;;;;;;;;;;;;;"Probable";"Gestionnaire";"Malveillance";"Oui";;;;;;;;;;"";"Non"
2022;19458;"13";"13005";"Aubagne";"2022-01-30 11:48:00";"Population";"3";50;50;;;;;;;;;;"Non";"1";"2";"1";"Certaine";"Coordinateur";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;14648;"06";"06062";"Fontan";"2022-01-30 12:00:00";"Population";"3";46000;6000;40000;;;;;;;;;"Oui";"2";"2";"1";"Inconnue";"Service de police et de gendarmerie";;"Non";;;;;;;;;;"";"Non"
2022;18362;"84";"84003";"Apt";"2022-01-30 12:16:00";"Population";;100;100;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"Non"
2022;14725;"06";"06003";"Andon";"2022-01-30 12:50:00";"Population";"3";850;250;600;;;;;;;;;"Non";"1";"2";"1";"Certaine";"Sapeur-pompier";"Involontaire (particulier)";;;;;;;;;;;"";"Non"
2022;15950;"11";"11251";"Val-de-Dagne";"2022-01-30 13:22:00";"Indéterminé";;8900;;;;;;;;;;;;;;;"Probable";"Gestionnaire";"Malveillance";"Oui";;;;;;;;;;"";"Non"
2022;21749;"2A";"2A031";"Bastelica";"2022-01-30 16:04:00";"Indéterminé";"3";50000;;50000;;;;;;;;;;"3";"3";"1";"Probable";"Coordinateur";"Involontaire (travaux)";"Non";;;;;;;;;;"";"Non"
2022;14637;"66";"66020";"Bolquère";"2022-01-31 00:59:00";"Population";"3";900;;;;;;;;;900;;"Non";"2";"2";"6";"Probable";"Sapeur-pompier";"Involontaire (particulier)";"Oui";;;;;55;1;"E";0;;"";"Non"
2022;15243;"07";"07148";"Malbosc";"2022-01-31 12:44:00";"Population";"3";5000;5000;;;;;;;;;;"Non";"1";"3";"4";"Probable";"Sapeur-pompier";"Malveillance";;;;;;;40;"N";7;;"";"Non"
2022;13509;"83";"83012";"Barjols";"2022-01-31 14:18:00";"Population";"3";1000;1000;;;;;;;;;;"Non";"4";"1";"5";"Probable";"Sapeur-pompier";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;18366;"84";"84119";"Saint-Saturnin-lès-Avignon";"2022-01-31 14:50:00";"Population";;500;500;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"Non"
2022;6;"85";"85239";"Saint-Maixent-sur-Vie";"2022-01-31 16:01:00";"Indéterminé";;10;0;;10;;;10;0;0;0;"Mesurées";;;;;;"Sapeur-pompier";"Involontaire (particulier)";;;;;;;;;;;"";"Non"
2022;15583;"04";"04081";"Esparron-de-Verdon";"2022-01-31 16:18:00";"Population";"1";1900;1900;;;;;;;;;;;;;;"Certaine";"Sapeur-pompier";"Involontaire (travaux)";"Non";;;;;;;;;;"";"Non"
2022;18404;"84";"84051";"Goult";"2022-01-31 20:21:00";"Population";;3000;3000;;;;;;;;;;;;;;"Inconnue";;;;;;;;;;;;;"";"Non"
2022;13815;"2A";"2A040";"Bocognano";"2022-01-31 22:51:00";"Indéterminé";"3";300;;300;;;;;;;;;;;;;"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;18405;"84";"84094";"Puyméras";"2022-02-01 02:57:00";"Population";;10;;10;;;;;;;;;;"1";"1";"1";"Certaine";"Coordinateur";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;13816;"2A";"2A098";"Coti-Chiavari";"2022-02-01 12:28:00";"Indéterminé";"3";500;;500;;;;;;;;;;;;;"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;13663;"2B";"2B016";"Antisanti";"2022-02-01 14:48:00";"Indéterminé";;1500;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"Non"
2022;13664;"2B";"2B251";"Prunelli-di-Fiumorbo";"2022-02-01 15:16:00";"Indéterminé";;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"Non"
2022;13665;"2B";"2B007";"Albertacce";"2022-02-01 15:23:00";"Indéterminé";;493700;373200;120500;;;;;;;;;;"3";"3";"4";"Probable";"Coordinateur";"Involontaire (travaux)";;;;;;;;;;;"";"Non"
2022;13669;"2B";"2B207";"Penta-di-Casinca";"2022-02-01 15:44:00";"Indéterminé";;222400;180000;42400;;;;;;;;;;"3";"3";"2";"Certaine";"Coordinateur";"Malveillance";"Oui";;;;;;;;;;"";"Non"
2022;15634;"48";"48148";"Saint-Étienne-Vallée-Française";"2022-02-01 16:20:00";"Indéterminé";"3";1500;;1500;;;;;;;;;"Non";"2";"3";"3";"Certaine";"Sapeur-pompier";"Involontaire (travaux)";"Non";;;;;;;;;;"";"Non"
2022;18409;"84";"84093";"Puget";"2022-02-01 16:45:00";"Population";;1000;1000;;;;;;;;;;;"1";"1";"4";"Inconnue";;;;;;;;;;;;;"";"Non"
2022;19591;"13";"13005";"Aubagne";"2022-02-01 17:41:00";"Population";"3";20;20;;;;;;;;;;"Non";"2";"2";"1";"Certaine";"Coordinateur";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;19558;"13";"13051";"Lançon-Provence";"2022-02-01 18:06:00";"Population";"1";22600;20000;2600;;;;;;;;;"Non";"2";"2";"1";"Inconnue";;;"Oui";;;;;;;;;;"";"Non"
2022;13817;"2A";"2A154";"Marignana";"2022-02-01 18:09:00";"Indéterminé";"3";200;;200;;;;;;;;;;;;;"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;13671;"2B";"2B046";"Cagnano";"2022-02-01 18:56:00";"Indéterminé";;600;;;;;;;;;;;;;;;"Probable";"Sapeur-pompier";"Malveillance";;;;;;;;;;;"";"Non"
2022;20386;"66";"66072";"Estavar";"2022-02-01 22:43:00";"Population";"3";1233;;;;;;;;;1233;;"Non";"1";"2";"6";"Probable";"Sapeur-pompier";"Involontaire (particulier)";"Non";;;;;47;6;"SO";2;;"";"Non"
2022;15951;"11";"11024";"Bages";"2022-02-01 23:13:00";"Indéterminé";;3150;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"Non"
2022;15952;"11";"11262";"Narbonne";"2022-02-01 23:17:00";"Indéterminé";;200;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"Non"
2022;13672;"2B";"2B145";"Loreto-di-Casinca";"2022-02-02 08:25:00";"Indéterminé";;1000;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"Non"
2022;17231;"34";"34286";"Saint-Privat";"2022-02-02 10:52:00";"Population";"3";471;471;0;;;;;;;;;"Non";"4";"3";"1";"Certaine";"Coordinateur";"Malveillance";"Oui";;;;;;;;;;"";"Non"
2022;13674;"2B";"2B356";"Zalana";"2022-02-02 13:31:00";"Indéterminé";;36000;6000;30000;;;;;;;;;;"3";"3";"1";"Probable";"Coordinateur";"Malveillance";"Non";;;;;;;;;;"";"Non"
2022;13676;"2B";"2B007";"Albertacce";"2022-02-02 16:04:00";"Indéterminé";;10;;;;;;;;;;;;;;;"Probable";"Sapeur-pompier";"Accidentelle";;;;;;;;;;;"";"Non"
2022;19569;"13";"13001";"Aix-en-Provence";"2022-02-02 17:11:00";"Population";"3";5;5;;;;;;;;;;"Non";"2";"2";"1";"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;13677;"2B";"2B039";"Bisinchi";"2022-02-02 17:45:00";"Indéterminé";;500;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"Non"
2022;13679;"2B";"2B281";"Sisco";"2022-02-02 17:48:00";"Indéterminé";;2000;;;;;;;;;;;;;;;"Certaine";"Sapeur-pompier";"Malveillance";;;;;;;;;;;"";"Non"
2022;13680;"2B";"2B059";"Canavaggia";"2022-02-02 18:09:00";"Indéterminé";;2000;;;;;;;;;;;;;;;"Certaine";"Sapeur-pompier";"Malveillance";;;;;;;;;;;"";"Non"
2022;13681;"2B";"2B003";"Aiti";"2022-02-02 18:13:00";"Indéterminé";;200;;;;;;;;;;;;;;;"Certaine";"Sapeur-pompier";"Malveillance";;;;;;;;;;;"";"Non"
2022;20457;"06";"06005";"Ascros";"2022-02-03 11:01:00";"Population";"3";3500;;;;;;;;;;;"Oui";"1";"3";;"Inconnue";;;;;;;;;;;;;"";"Non"
2022;13918;"13";"13055";"Marseille";"2022-02-03 12:09:00";"Population";"1";300;;;;;;;;;;;"Non";"2";"2";"1";"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;13820;"2A";"2A100";"Cristinacce";"2022-02-03 12:11:00";"Indéterminé";"3";500;;;;;;;;;500;;;;;;"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;14341;"83";"83015";"Bauduen";"2022-02-03 14:20:00";"Population";"3";40000;40000;;;;;;;;;;"Oui";"1";"3";"2";"Probable";"Sapeur-pompier";"Involontaire (particulier)";"Oui";;;;;;5;"SE";16;;"";"Non"
2022;15144;"34";"34268";"Saint-Jean-de-la-Blaquière";"2022-02-03 14:46:00";"Population";"3";5703;0;5703;;;;;;;;;"Oui";"4";"3";"1";"Certaine";"Coordinateur";"Malveillance";"Oui";;;;;;;;;;"";"Non"
2022;13821;"2A";"2A100";"Cristinacce";"2022-02-03 18:14:00";"Indéterminé";"3";1;;1;;;;;;;;;;;;;"Certaine";"Sapeur-pompier";"Involontaire (travaux)";"Non";;;;;;;;;;"";"Non"
2022;17489;"34";"34079";"Clermont-l'Hérault";"2022-02-03 18:32:00";"Population";"3";13496;;13496;;;;;;;;;;"4";"3";"1";"Probable";"Coordinateur";"Involontaire (travaux)";"Non";;;;;;;;;;"";"Non"
2022;19580;"13";"13047";"Istres";"2022-02-03 18:44:00";"Population";"3";25000;10000;15000;;;;;;;;;"Non";"2";"2";"1";"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;13822;"2A";"2A254";"Quenza";"2022-02-04 07:41:00";"Indéterminé";"3";1;;;;;;;;;1;;;"1";"3";"4";"Certaine";"Sapeur-pompier";"Involontaire (travaux)";"Non";;;;;;;;;;"";"Non"
2022;14787;"04";"04036";"Le Brusquet";"2022-02-04 15:00:00";"Indéterminé";;39300;39300;;;;;;;;;;;"4";"3";"3";"Certaine";"Sapeur-pompier";"Involontaire (travaux)";"Non";;;;;;;;;;"";"Non"
2022;13824;"2A";"2A254";"Quenza";"2022-02-04 17:38:00";"Indéterminé";"3";1;;;;;;;;;1;;;"1";"3";"4";"Certaine";"Sapeur-pompier";"Involontaire (travaux)";"Non";;;;;;;;;;"";"Non"
2022;13825;"2A";"2A300";"San-Gavino-di-Carbini";"2022-02-04 17:51:00";"Indéterminé";"3";1;;1;;;;;;;;;;;;;"Certaine";"Sapeur-pompier";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;7797;"38";"38405";"Saint-Joseph-de-Rivière";"2022-02-04 19:40:00";"Indéterminé";;10;10;;0;;;0;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;17056;"66";"66039";"Caramany";"2022-02-05 12:36:00";"Population";"3";10000;;10000;;;;;;;;;"Oui";"4";"3";"1";"Probable";"Sapeur-pompier";"Involontaire (particulier)";"Non";;;;;66;18;"N";14;;"";"Non"
2022;17078;"66";"66133";"Palau-del-Vidre";"2022-02-05 12:52:00";"Population";"3";10000;;;;;;;;;10000;;"Oui";"1";"2";"6";"Inconnue";;;"Non";;;;;55;19;"NO";15;;"";"Non"
2022;15638;"48";"48116";"Pont de Montvert - Sud Mont Lozère";"2022-02-05 14:49:00";"Population";"3";10000;;10000;;;;;;;;;"Oui";"2";"3";"1";"Certaine";"Sapeur-pompier";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;21751;"2A";"2A040";"Bocognano";"2022-02-05 15:18:00";"Indéterminé";"3";3500;;3500;;;;;;;;;;"2";"2";"1";"Inconnue";;;;;;;;;;;;;"";"Non"
2022;18449;"84";"84129";"Sorgues";"2022-02-05 15:57:00";"Population";"3";5;5;;;;;;;;;;;;;"4";"Inconnue";;;;;;;;;;;;;"";"Non"
2022;13826;"2A";"2A017";"Appietto";"2022-02-05 17:45:00";"Indéterminé";"3";500;;500;;;;;;;;;;;;;"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;3181;"56";"56247";"Sulniac";"2022-02-05 19:02:00";"Indéterminé";;1;0;;1;;;1;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;15953;"11";"11006";"Albas";"2022-02-06 08:44:00";"Indéterminé";;12208;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"Non"
2022;15954;"11";"11143";"Feuilla";"2022-02-06 10:49:00";"Indéterminé";;200;;;;;;;;;;;;;;;"Certaine";"Gestionnaire";"Involontaire (particulier)";;;;;;;;;;;"";"Non"
2022;15955;"11";"11256";"Montséret";"2022-02-06 11:14:00";"Indéterminé";;8000;;;;;;;;;;;;;;;"Certaine";"Gestionnaire";"Involontaire (particulier)";"Oui";;;;;;;;;;"";"Non"
2022;15635;"48";"48194";"Vialas";"2022-02-06 11:30:00";"Population";"3";100;;100;;;;;;;;;"Non";"1";"3";"3";"Certaine";"Sapeur-pompier";"Involontaire (travaux)";"Non";;;;;;;;;;"";"Non"
2022;13686;"2B";"2B167";"Montegrosso";"2022-02-06 11:51:00";"Indéterminé";;5000;;;;;;;;;;;;;;;"Certaine";"Sapeur-pompier";"Malveillance";;;;;;;;;;;"";"Non"
2022;15956;"11";"11211";"Magrie";"2022-02-06 12:29:00";"Indéterminé";;300;;;;;;;;;;;;;;;"Certaine";"Gestionnaire";"Involontaire (travaux)";;;;;;;;;;;"";"Non"
2022;14346;"83";"83050";"Draguignan";"2022-02-06 14:57:00";"Pompiers pré-positionnés";"3";200;200;;;;;;;;;;"Non";"1";"3";"1";"Certaine";"Sapeur-pompier";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;19646;"13";"13050";"Lambesc";"2022-02-06 17:11:00";"Population";"3";100;100;;;;;;;;;;"Non";"2";"2";"1";"Certaine";"Coordinateur";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;19688;"13";"13080";"Le Puy-Sainte-Réparade";"2022-02-06 18:26:00";"Population";"3";1000;1000;;;;;;;;;;"Non";"2";"2";"1";"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;18453;"84";"84105";"Saignon";"2022-02-06 19:52:00";"Indéterminé";;10;10;;;;;;;;;;;;;;"Inconnue";;;;;;;;;;;;;"";"Non"
2022;16602;"06";"06159";"Villefranche-sur-Mer";"2022-02-07 00:50:00";"Population";"3";500;;500;;;;;;;;;"Non";"2";"3";"1";"Inconnue";;;;;;;;;;;;;"";"Non"
2022;19666;"13";"13066";"Noves";"2022-02-07 09:48:00";"Population";"3";100;100;;;;;;;;;;"Non";"2";"2";"1";"Certaine";"Coordinateur";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;19016;"06";"06134";"Séranon";"2022-02-07 11:33:00";"Population";"5";700;;700;;;;;;;;;"Non";"1";"3";"1";"Probable";"Sapeur-pompier";"Involontaire (travaux)";;;;;;;;;;;"";"Non"
2022;21895;"05";"05022";"Bréziers";"2022-02-07 12:21:00";"Population";"1";9600;8300;1300;;;;;;;;;;;;"5";"Certaine";"Forestier";"Malveillance";"Oui";;;;;;;;;;"";"Non"
2022;17402;"04";"04233";"Vaumeilh";"2022-02-07 13:28:00";"Population";"3";10200;4400;;;;;;;;5800;;;;;"3";"Certaine";"Sapeur-pompier";"Involontaire (travaux)";"Non";;;;;;;;;;"";"Non"
2022;15974;"11";"11024";"Bages";"2022-02-07 14:41:00";"Indéterminé";;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"Non"
2022;17413;"04";"04172";"Roumoules";"2022-02-07 15:11:00";"Population";"3";200;200;;;;;;;;;;;;;;"Probable";"Sapeur-pompier";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;18994;"06";"06068";"Gourdon";"2022-02-07 20:18:00";"Population";"3";2500;;2500;;;;;;;;;"Oui";"2";"2";"1";"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;18021;"04";"04086";"Faucon-de-Barcelonnette";"2022-02-08 11:08:00";"Population";"1";97000;8000;;;;;;;;89000;;;;;"5";"Probable";"Sapeur-pompier";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;14357;"83";"83072";"Lorgues";"2022-02-08 11:58:00";"Population";"3";1500;1500;;;;;;;;;;"Non";"1";"1";"5";"Certaine";"Sapeur-pompier";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;9591;"65";"65295";"Luz-Saint-Sauveur";"2022-02-08 14:44:00";"Indéterminé";;400000;50000;;350000;;;50000;300000;0;300000;"Estimées";;;;;;"Sapeur-pompier";"Malveillance";;;;;;;;;;;"";"Oui"
2022;15690;"34";"34286";"Saint-Privat";"2022-02-08 15:14:00";"Population";"3";20000;20000;;;;;;;;;;"Oui";"1";"3";"1";"Probable";"Sapeur-pompier";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;15636;"48";"48097";"Moissac-Vallée-Française";"2022-02-08 15:40:00";"Population";"3";1500;;1500;;;;;;;;;"Oui";"3";"3";"3";"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;13828;"2A";"2A114";"Figari";"2022-02-08 16:29:00";"Indéterminé";"3";10;;10;;;;;;;;;;;;;"Certaine";"Sapeur-pompier";"Involontaire (travaux)";"Non";;;;;;;;;;"";"Non"
2022;17720;"30";"30068";"Cardet";"2022-02-08 16:40:00";"Indéterminé";;500;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"Non"
2022;18340;"30";"30270";"Saint-Jean-du-Pin";"2022-02-08 16:41:00";"Indéterminé";;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"Non"
2022;13741;"2B";"2B346";"Vescovato";"2022-02-08 17:36:00";"Indéterminé";;50000;50000;;;;;;;;;;;;;"3";"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;18032;"04";"04112";"Manosque";"2022-02-08 17:48:00";"Population";"3";800;800;;;;;;;;;;;;;"5";"Probable";"Forestier";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;15958;"11";"11330";"Rustiques";"2022-02-08 18:42:00";"Indéterminé";;50;;;;;;;;;;;;;;;"Certaine";"Gestionnaire";"Involontaire (particulier)";"Oui";;;;;;;;;;"";"Non"
2022;19027;"06";"06067";"Gorbio";"2022-02-08 18:48:00";"Population";"3";150;;;;;;;;;;;"Non";"2";"3";"1";"Certaine";"Sapeur-pompier";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;13829;"2A";"2A300";"San-Gavino-di-Carbini";"2022-02-09 09:48:00";"Indéterminé";"3";20;;20;;;;;;;;;;;;;"Certaine";"Sapeur-pompier";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;19049;"06";"06088";"Nice";"2022-02-09 11:50:00";"Population";"1";350;;350;;;;;;;;;"Non";"1";"1";"1";"Certaine";"Sapeur-pompier";"Involontaire (particulier)";;;;;;;;;;;"";"Non"
2022;17699;"30";"30154";"Mandagout";"2022-02-09 11:57:00";"Indéterminé";;36;36;;;;;;;;;;;"1";"1";"2";"Probable";"Forestier";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;18472;"84";"84088";"Pernes-les-Fontaines";"2022-02-09 12:34:00";"Population";"3";2;2;;;;;;;;;;;;"2";"2";"Certaine";"Coordinateur";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;13751;"2B";"2B356";"Zalana";"2022-02-09 13:17:00";"Indéterminé";;10000;10000;;;;;;;;;;;"3";"3";"2";"Certaine";"Coordinateur";"Malveillance";"Non";;;;;;;;;;"";"Non"
2022;18054;"04";"04209";"Sisteron";"2022-02-09 14:08:00";"Population";"1";62300;62300;;;;;;;;;;;;;"3";"Certaine";"Sapeur-pompier";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;54;"46";"46334";"Le Vigan";"2022-02-09 14:22:00";"Indéterminé";;15000;0;;15000;;;15000;0;0;0;"Estimées";;;;;;;;;;;;;;;;;;"";"Non"
2022;18423;"05";"05016";"La Bâtie-Montsaléon";"2022-02-09 16:03:00";"Population";"3";190;190;;;;;;;;;;"Non";;;"4";"Certaine";"Sapeur-pompier";"Involontaire (particulier)";;;;;;;;;;;"";"Non"
2022;15639;"48";"48166";"Cans et Cévennes";"2022-02-09 17:15:00";"Population";"3";30000;;30000;;;;;;;;;"Oui";"2";"3";"3";"Certaine";"Sapeur-pompier";"Involontaire (travaux)";"Non";;;;;;;;;;"";"Non"
2022;17710;"30";"30051";"Branoux-les-Taillades";"2022-02-09 17:43:00";"Indéterminé";;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"Non"
2022;13755;"2B";"2B124";"Ghisoni";"2022-02-09 18:09:00";"Indéterminé";;300;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"Non"
2022;18358;"34";"34162";"Montagnac";"2022-02-09 18:28:00";"Population";"3";3361;;3361;;;;;;;;;;"4";"3";"1";"Probable";"Coordinateur";"Malveillance";"Non";;;;;;;;;;"";"Non"
2022;19061;"06";"06074";"Lantosque";"2022-02-10 10:27:00";"Population";"3";400;;;;;;;;;;;"Non";"2";"3";"1";"Certaine";"Service de police et de gendarmerie";"Involontaire (travaux)";"Non";;;;;;;;;;"";"Non"
2022;13831;"2A";"2A270";"Sari-d'Orcino";"2022-02-10 12:57:00";"Indéterminé";"3";300;;300;;;;;;;;;;"4";"3";"1";"Inconnue";;;"Non";;;;;;;;;;"";"Non"
2022;3619;"09";"09018";"Arrout";"2022-02-10 13:26:00";"Indéterminé";;50000;0;;50000;;;20000;30000;0;30000;"Mesurées";;;;;;;;;;;;;;;;;;"";"Non"
2022;13760;"2B";"2B346";"Vescovato";"2022-02-10 14:31:00";"Indéterminé";;28000;28000;;;;;;;;;;;"2";"3";"2";"Probable";"Coordinateur";"Malveillance";"Non";;;;;;;;;;"";"Non"
2022;24;"15";"15045";"Chaudes-Aigues";"2022-02-10 14:55:00";"Indéterminé";;10000;0;;10000;;;10000;0;0;0;"Estimées";;;;;;"Coordinateur";"Involontaire (travaux)";;;;;;;;;;;"";"Non"
2022;18161;"66";"66058";"Corneilla-la-Rivière";"2022-02-10 15:06:00";"Population";"3";2000;;2000;;;;;;;;;"Oui";"2";"3";"1";"Inconnue";;;"Non";;;;;56;7;"NE";15;;"";"Non"
2022;19005;"04";"04039";"Castellane";"2022-02-10 15:42:00";"Population";"1";289400;37400;252000;;;;;;;;;;"3";"3";"1";"Probable";"Sapeur-pompier";"Involontaire (particulier)";"Non";;;;;;;;;;"";"Non"
2022;21894;"05";"05073";"Lazer";"2022-02-10 15:51:00";"Population";"1";2900;900;;;;;;;;2000;;;;;"3";"Certaine";"Sapeur-pompier";"Involontaire (travaux)";;;;;;;;;;;"";"Non"
